6812,13Mu Sgr,18:13.8,-21:4,3.86
7264,41Pi Sgr,19:9.8,-21:1,2.89
850,2Tau2Eri,02:51.0,-21:0,4.75
8939,101 Aqr,23:33.3,-20:55,4.71
2035,15Del Lep,05:51.3,-20:53,3.81
5997,10Ome2Sco,16:7.4,-20:52,4.32
1829,9Bet Lep,05:28.2,-20:46,2.84
5993,9Ome1Sco,16:6.8,-20:40,3.96
8906,99 Aqr,23:26.0,-20:39,4.39
6896,21 Sgr,18:25.4,-20:33,4.81
2571,15 CMa,06:53.5,-20:13,4.83
2590,19Pi CMa,06:55.6,-20:8,4.68
8892,98 Aqr,23:23.0,-20:6,3.97
1621,,05:1.4,-20:3,4.91
6104,4Psi Oph,16:24.1,-20:2,4.50
8060,22Eta Cap,21:4.4,-19:51,4.84
5984,8Bet1Sco,16:5.4,-19:48,2.62
5985,8Bet2Sco,16:5.4,-19:48,4.92
5652,24Iot1Lib,15:12.2,-19:48,4.54
7515,56 Sgr,19:46.4,-19:46,4.86
5838,43Kap Lib,15:41.9,-19:41,4.74
1496,54 Eri,04:40.4,-19:40,4.32
8260,39Eps Cap,21:37.1,-19:28,4.68
6027,14Nu Sco,16:12.0,-19:28,4.01
2429,7Nu 2CMa,06:36.7,-19:15,3.95
3192,16 Pup,08:9.0,-19:15,4.40
2812,,07:22.2,-19:1,4.96
3923,,09:54.9,-19:1,4.94
7304,43 Sgr,19:17.6,-18:57,4.96
48,7 Cet,00:14.6,-18:56,4.44
8288,43Kap Cap,21:42.7,-18:52,4.73
8649,66 Aqr,22:43.6,-18:50,4.69
818,1Tau1Eri,02:45.1,-18:34,4.47
6118,7Chi Oph,16:27.0,-18:27,4.42
3131,,07:59.9,-18:24,4.61
4514,27Zet Crt,11:44.8,-18:21,4.73
5019,61 Vir,13:18.4,-18:19,4.74
4287,7Alp Crt,10:59.8,-18:18,4.08
2443,8Nu 3CMa,06:37.9,-18:14,4.43
5196,89 Vir,13:49.9,-18:8,4.97
188,16Bet Cet,00:43.6,-17:59,2.04
2294,2Bet CMa,06:22.7,-17:57,1.98
7340,44Rho1Sgr,19:21.7,-17:51,3.93
1865,11Alp Lep,05:32.7,-17:49,2.58
8982,104 Aqr,23:41.8,-17:49,4.82
7822,11Rho Cap,20:28.9,-17:49,4.78
6196,,16:41.6,-17:45,4.96
4405,15Gam Crt,11:24.9,-17:41,4.08
4662,4Gam Crv,12:15.8,-17:33,2.59
9098,2 Cet,00:3.7,-17:20,4.55
8075,23The Cap,21:5.9,-17:14,4.07
2596,20Iot CMa,06:56.1,-17:3,4.37
4171,Phi3Hya,10:38.6,-16:53,4.91
4094,42Mu Hya,10:26.1,-16:50,3.81
8167,32Iot Cap,21:22.2,-16:50,4.28
5908,46The Lib,15:53.8,-16:44,4.15
2491,9Alp CMa,06:45.1,-16:43,-1.46
8278,40Gam Cap,21:40.1,-16:40,3.68
6147,8Phi Oph,16:31.1,-16:37,4.28
4757,7Del Crv,12:29.9,-16:31,2.95
2148,17 Lep,06:5.0,-16:29,4.93
5301,,14:10.8,-16:18,4.91
1702,5Mu Lep,05:12.9,-16:12,3.31
4775,8Eta Crv,12:32.1,-16:12,4.31
4232,Nu Hya,10:49.6,-16:12,3.11
8322,49Del Cap,21:47.0,-16:8,2.87
5531,9Alp2Lib,14:50.9,-16:3,2.75
5068,69 Vir,13:27.5,-15:58,4.76
7342,46Ups Sgr,19:21.7,-15:57,4.61
3441,9 Hya,08:41.7,-15:57,4.88
509,52Tau Cet,01:44.1,-15:56,3.50
8709,76Del Aqr,22:54.6,-15:49,3.27
3229,20 Pup,08:13.3,-15:47,4.99
6378,35Eta Oph,17:10.4,-15:43,2.43
2657,23Gam CMa,07:3.8,-15:38,4.12
33,6 Cet,00:11.3,-15:28,4.89
6561,55Xi Ser,17:37.6,-15:24,3.54
2959,,07:40.4,-15:16,4.94
740,76Sig Cet,02:32.1,-15:15,4.75
2155,18The Lep,06:6.2,-14:56,4.67
3903,39Ups1Hya,09:51.5,-14:51,4.12
1998,14Zet Lep,05:47.0,-14:49,3.55
5787,38Gam Lib,15:35.5,-14:47,3.91
7776,9Bet Cap,20:21.0,-14:47,3.08
4382,12Del Crt,11:19.3,-14:47,3.56
412,46 Cet,01:25.6,-14:36,4.90
6930,Gam Sct,18:29.2,-14:34,4.70
8988,105Ome2Aqr,23:42.7,-14:33,4.49
2902,,07:33.8,-14:31,4.97
1481,53 Eri,04:38.2,-14:18,3.87
5941,48 Lib,15:58.2,-14:17,4.88
8968,102Ome1Aqr,23:39.8,-14:13,5.00
2085,16Eta Lep,05:56.4,-14:10,3.71
2450,,06:39.3,-14:9,4.82
2593,18Mu CMa,06:56.1,-14:3,5.00
8418,33Iot Aqr,22:6.4,-13:52,4.27
811,89Pi Cet,02:44.1,-13:52,4.25
8679,71Tau2Aqr,22:49.6,-13:36,4.01
3484,12 Hya,08:46.4,-13:33,4.32
1231,34Gam Eri,03:58.0,-13:31,2.95
4163,,10:37.6,-13:23,4.82
5359,100Lam Vir,14:19.1,-13:22,4.52
1756,6Lam Lep,05:19.6,-13:11,4.29
3970,40Ups2Hya,10:5.1,-13:4,4.60
1705,4Kap Lep,05:13.2,-12:56,4.36
3211,19 Pup,08:11.3,-12:56,4.72
6581,56Omi Ser,17:41.4,-12:53,4.26
6446,53Nu Ser,17:20.8,-12:51,4.33
7773,8Nu Cap,20:20.7,-12:46,4.76
7754,6Alp2Cap,20:18.1,-12:33,3.57
1611,64 Eri,04:59.9,-12:32,4.79
7747,5Alp1Cap,20:17.6,-12:30,4.24
3431,6 Hya,08:40.0,-12:29,4.98
3994,41Lam Hya,10:10.6,-12:21,3.61
708,72Rho Cet,02:25.9,-12:17,4.89
1162,26Pi Eri,03:46.1,-12:6,4.42
2574,14The CMa,06:54.2,-12:2,4.07
3706,26 Hya,09:19.8,-11:58,4.79
781,83Eps Cet,02:39.6,-11:52,4.84
1696,3Iot Lep,05:12.3,-11:52,4.45
5978,Xi Sco,16:4.4,-11:22,4.77
8093,13Nu Aqr,21:9.6,-11:22,4.51
5056,67Alp Vir,13:25.2,-11:10,0.98
4402,14Eps Crt,11:24.6,-10:52,4.83
6243,20 Oph,16:49.8,-10:47,4.65
531,53Chi Cet,01:49.6,-10:41,4.67
8573,57Sig Aqr,22:30.6,-10:41,4.82
194,17Phi1Cet,00:44.2,-10:37,4.76
2128,3 Mon,06:1.8,-10:36,4.95
6175,13Zet Oph,16:37.2,-10:34,2.56
9103,3 Cet,00:4.5,-10:31,4.94
539,55Zet Cet,01:51.5,-10:20,3.73
5723,31Eps Lib,15:24.2,-10:19,4.94
5315,98Kap Vir,14:12.9,-10:16,4.19
1318,39 Eri,04:14.4,-10:15,4.87
334,31Eta Cet,01:8.6,-10:11,3.45
5777,37 Lib,15:34.2,-10:4,4.62
6031,15Psi Sco,16:12.0,-10:4,4.94
4468,21The Crt,11:36.7,-09:48,4.70
6698,64Nu Oph,17:59.0,-09:46,3.34
1136,23Del Eri,03:43.2,-09:46,3.54
2004,53Kap Ori,05:47.8,-09:40,2.06
8865,95Psi3Aqr,23:19.0,-09:37,4.98
3709,27 Hya,09:20.5,-09:33,4.80
2970,26Alp Mon,07:41.2,-09:33,3.93
4902,40Psi Vir,12:54.4,-09:32,4.79
7950,2Eps Aqr,20:47.7,-09:30,3.77
1084,18Eps Eri,03:32.9,-09:27,3.73
5685,27Bet Lib,15:17.0,-09:23,2.61
8858,93Psi2Aqr,23:17.9,-09:11,4.39
8841,91Psi1Aqr,23:15.9,-09:5,4.21
7020,Del Sct,18:42.3,-09:3,4.72
7990,6Mu Aqr,20:52.7,-08:59,4.73
6884,Zet Sct,18:23.7,-08:56,4.68
874,3Eta Eri,02:56.4,-08:54,3.89
74,8Iot Cet,00:19.4,-08:49,3.56
984,13Zet Eri,03:15.8,-08:49,4.80
1679,69Lam Eri,05:9.1,-08:45,4.27
3748,30Alp Hya,09:27.6,-08:40,1.98
5586,19Del Lib,15:1.0,-08:31,4.92
6129,3Ups Oph,16:27.8,-08:22,4.63
7032,Eps Sct,18:43.5,-08:17,4.90
6973,Alp Sct,18:35.2,-08:15,3.85
1713,19Bet Ori,05:14.5,-08:12,0.12
402,45The Cet,01:24.0,-08:11,3.60
6567,57Mu Oph,17:37.8,-08:7,4.62
4813,26Chi Vir,12:39.2,-07:60,4.66
8264,23Xi Aqr,21:37.8,-07:51,4.69
1784,29 Ori,05:23.9,-07:48,4.14
8499,43The Aqr,22:16.8,-07:47,4.16
1325,40Omi2Eri,04:15.3,-07:39,4.43
8698,73Lam Aqr,22:52.6,-07:35,3.74
1855,36Ups Ori,05:31.9,-07:18,4.62
3459,,08:43.7,-07:14,4.62
1937,49 Ori,05:38.9,-07:13,4.80
1617,65Psi Eri,05:1.4,-07:10,4.81
2356,11Bet Mon,06:28.8,-07:2,4.60
7446,39Kap Aql,19:36.9,-07:2,4.95
1735,20Tau Ori,05:17.6,-06:51,3.60
1298,38Omi1Eri,04:11.9,-06:50,4.04
2227,5Gam Mon,06:14.9,-06:16,3.98
5095,74 Vir,13:32.0,-06:15,4.69
8834,90Phi Aqr,23:14.3,-06:3,4.22
9089,30 Psc,00:2.0,-06:1,4.41
1887,,05:35.0,-06:0,4.78
5338,99Iot Vir,14:16.0,-06:0,4.08
1899,44Iot Ori,05:35.4,-05:55,2.77
7149,Eta Sct,18:57.1,-05:51,4.83
7193,12 Aql,19:1.7,-05:44,4.02
3,33 Psc,00:5.3,-05:42,4.61
5487,107Mu Vir,14:43.1,-05:39,3.88
8232,22Bet Aqr,21:31.6,-05:34,2.91
4963,51The Vir,13:9.9,-05:32,4.38
1560,61Ome Eri,04:52.9,-05:27,4.39
6493,,17:26.6,-05:5,4.54
1666,67Bet Eri,05:7.8,-05:5,2.79
1070,17 Eri,03:30.6,-05:5,4.73
7951,3 Aqr,20:47.7,-05:2,4.42
7236,16Lam Aql,19:6.2,-04:53,3.44
1892,42 Ori,05:35.4,-04:50,4.59
7063,Bet Sct,18:47.2,-04:45,4.22
6075,2Eps Oph,16:18.3,-04:42,3.24
5570,16 Lib,14:57.2,-04:21,4.49
2648,19 Mon,07:2.9,-04:14,4.99
2701,20 Mon,07:10.2,-04:14,4.92
6318,30 Oph,17:1.1,-04:13,4.82
3314,,08:25.7,-03:54,3.90
6056,1Del Oph,16:14.3,-03:42,2.74
500,,01:42.7,-03:41,4.99
6710,57Zet Ser,18:0.5,-03:41,4.62
3122,27 Mon,07:59.7,-03:41,4.93
4368,74Phi Leo,11:16.7,-03:39,4.47
9067,27 Psc,23:58.7,-03:33,4.86
5881,32Mu Ser,15:49.6,-03:26,3.53
1463,48Nu Eri,04:36.3,-03:21,3.93
1520,57Mu Eri,04:45.5,-03:15,4.02
2113,,06:0.1,-03:4,4.53
4432,87 Leo,11:30.3,-03:0,4.77
3188,29Zet Mon,08:8.6,-02:59,4.34
681,68Omi Cet,02:19.3,-02:59,3.04
1212,32 Eri,03:54.3,-02:57,4.79
2275,,06:20.0,-02:57,4.90
6869,58Eta Ser,18:21.3,-02:54,3.26
7831,69 Aql,20:29.6,-02:53,4.91
3759,31Tau1Hya,09:29.1,-02:46,4.60
1931,48Sig Ori,05:38.7,-02:36,3.81
7873,70 Aql,20:36.7,-02:33,4.89
4299,61 Leo,11:1.8,-02:29,4.74
1788,28Eta Ori,05:24.5,-02:24,3.36
5535,11 Lib,14:51.0,-02:18,4.94
5409,105Phi Vir,14:28.2,-02:14,4.81
8402,31Omi Aqr,22:3.3,-02:9,4.69
1949,50Zet Ori,05:40.8,-01:57,4.21
1948,50Zet Ori,05:40.8,-01:57,2.05
4826,29Gam Vir,12:41.7,-01:27,3.68
4825,29Gam Vir,12:41.7,-01:27,3.65
3141,28 Mon,08:1.2,-01:24,4.68
8518,48Gam Aqr,22:21.7,-01:23,3.84
7447,41Iot Aql,19:36.7,-01:17,4.36
1903,46Eps Ori,05:36.2,-01:12,1.70
3787,32Tau2Hya,09:32.0,-01:11,4.57
248,20 Cet,00:53.0,-01:9,4.77
3845,35Iot Hya,09:39.9,-01:9,3.91
1952,,05:40.8,-01:8,4.95
7884,71 Aql,20:38.3,-01:6,4.32
1834,31 Ori,05:29.7,-01:6,4.71
4471,91Ups Leo,11:36.9,-00:49,4.30
7710,65The Aql,20:11.3,-00:49,3.23
4689,15Eta Vir,12:19.9,-00:40,3.89
5107,79Zet Vir,13:34.7,-00:36,3.37
2714,22Del Mon,07:11.9,-00:30,4.15
6415,41 Oph,17:16.6,-00:27,4.73
1765,22 Ori,05:21.8,-00:23,4.73
3981,15Alp Sex,10:7.9,-00:22,4.49
8414,34Alp Aqr,22:5.8,-00:19,2.96
1852,34Del Ori,05:32.0,-00:18,2.23
8597,62Eta Aqr,22:35.4,-00:7,4.02
1437,45 Eri,04:31.9,-00:3,4.91
8558,55Zet1Aqr,22:28.8,-00:1,4.59
8559,55Zet2Aqr,22:28.8,-00:1,4.42
779,82Del Cet,02:39.5,+00:20,4.07
7387,32Nu Aql,19:26.5,+00:20,4.66
1101,10 Tau,03:36.9,+00:24,4.28
7570,55Eta Aql,19:52.5,+01:0,3.90
6093,50Sig Ser,16:22.1,+01:2,4.82
8911,8Kap Psc,23:26.9,+01:15,4.94
6723,68 Oph,18:1.8,+01:18,4.45
8539,52Pi Aqr,22:25.3,+01:23,4.66
1963,51 Ori,05:42.5,+01:28,4.91
5264,93Tau Vir,14:1.6,+01:33,4.26
1601,10Pi 6Ori,04:58.5,+01:43,4.47
4540,5Bet Vir,11:50.7,+01:46,3.61
8984,18Lam Psc,23:42.0,+01:47,4.50
1789,25Psi1Ori,05:24.7,+01:51,4.95
2037,56 Ori,05:52.4,+01:51,4.78
5511,109 Vir,14:46.2,+01:54,3.72
6149,10Lam Oph,16:30.9,+01:59,3.82
5601,110 Vir,15:2.9,+02:5,4.40
3665,22The Hya,09:14.4,+02:19,3.88
3145,,08:2.3,+02:20,4.39
2506,18 Mon,06:47.9,+02:25,4.47
1567,8Pi 5Ori,04:54.3,+02:26,3.72
6752,70 Oph,18:5.5,+02:30,4.03
6629,62Gam Oph,17:47.9,+02:42,3.75
596,113Alp Psc,02:2.0,+02:46,4.33
4418,84Tau Leo,11:27.9,+02:51,4.95
1698,17Rho Ori,05:13.3,+02:52,4.46
6714,67 Oph,18:0.6,+02:56,3.97
1811,30Psi2Ori,05:26.8,+03:6,4.59
7377,30Del Aql,19:25.5,+03:7,3.36
549,111Xi Psc,01:53.6,+03:11,4.62
804,86Gam Cet,02:43.3,+03:14,3.47
8852,6Gam Psc,23:17.2,+03:17,3.69
4695,16 Vir,12:20.4,+03:19,4.96
3418,5Sig Hya,08:38.8,+03:20,4.44
996,96Kap1Cet,03:19.4,+03:22,4.83
6866,74 Oph,18:20.9,+03:23,4.86
4910,43Del Vir,12:55.6,+03:24,3.38
3454,7Eta Hya,08:43.2,+03:24,4.30
1770,23 Ori,05:22.8,+03:33,5.00
4291,58 Leo,11:0.6,+03:37,4.84
5105,78 Vir,13:34.1,+03:40,4.94
8773,4Bet Psc,23:3.9,+03:49,4.53
911,92Alp Cet,03:2.3,+04:5,2.53
1934,47Ome Ori,05:39.2,+04:7,4.57
6498,49Sig Oph,17:26.5,+04:8,4.34
7142,63The2Ser,18:56.2,+04:12,4.98
7141,63The1Ser,18:56.2,+04:12,4.62
6712,66 Oph,18:0.3,+04:22,4.64
5892,37Eps Ser,15:50.8,+04:29,3.71
6603,60Bet Oph,17:43.5,+04:34,2.77
2298,8Eps Mon,06:23.8,+04:36,4.44
3834,,09:38.5,+04:39,4.68
8551,35 Peg,22:27.9,+04:42,4.79
8413,22Nu Peg,22:5.7,+05:4,4.84
3613,18Ome Hya,09:6.0,+05:6,4.97
2943,10Alp CMi,07:39.3,+05:14,0.38
8131,8Alp Equ,21:15.8,+05:15,3.92
5015,60Sig Vir,13:17.6,+05:28,4.80
489,106Nu Psc,01:41.4,+05:29,4.44
754,78Nu Cet,02:35.9,+05:36,4.86
1552,3Pi 4Ori,04:51.2,+05:36,3.69
8969,17Iot Psc,23:40.0,+05:38,4.13
3410,4Del Hya,08:37.7,+05:42,4.16
3492,13Rho Hya,08:48.4,+05:50,4.36
3547,16Zet Hya,08:55.4,+05:57,3.11
1839,32 Ori,05:30.8,+05:57,4.20
1251,38Nu Tau,04:3.2,+05:59,3.91
4386,77Sig Leo,11:21.1,+06:2,4.05
4294,59 Leo,11:0.7,+06:6,4.99
434,98Mu Psc,01:30.2,+06:9,4.84
8450,26The Peg,22:10.2,+06:12,3.53
1790,24Gam Ori,05:25.1,+06:21,1.64
8916,10The Psc,23:28.0,+06:23,4.28
7602,60Bet Aql,19:55.3,+06:24,3.71
3482,11Eps Hya,08:46.8,+06:25,3.38
5854,24Alp Ser,15:44.3,+06:26,2.65
4517,3Nu Vir,11:45.9,+06:32,4.03
4589,8Pi Vir,12:0.9,+06:37,4.66
3827,10 Leo,09:37.2,+06:50,5.00
9072,28Ome Psc,23:59.3,+06:52,4.01
1543,1Pi 3Ori,04:49.8,+06:58,3.19
2385,13 Mon,06:32.9,+07:20,4.50
4310,63Chi Leo,11:5.0,+07:20,4.63
5868,27Lam Ser,15:46.4,+07:21,4.43
7429,38Mu Aql,19:34.1,+07:23,4.45
2061,58Alp Ori,05:55.2,+07:24,0.50
224,63Del Psc,00:48.7,+07:35,4.43
294,71Eps Psc,01:2.9,+07:53,4.28
2503,17 Mon,06:47.3,+08:2,4.77
3950,29Pi Leo,10:0.2,+08:3,4.70
5480,31 Boo,14:41.6,+08:10,4.86
4515,2Xi Vir,11:45.3,+08:15,4.85
2845,3Bet CMi,07:27.1,+08:17,2.90
718,73Xi 2Cet,02:28.2,+08:28,4.28
7595,59Xi Aql,19:54.2,+08:28,4.71
4608,9Omi Vir,12:5.2,+08:44,4.12
6770,71 Oph,18:7.3,+08:44,4.64
8717,50Rho Peg,22:55.2,+08:49,4.90
649,65Xi 1Cet,02:13.0,+08:51,4.37
7557,53Alp Aql,19:50.8,+08:52,0.77
1320,49Mu Tau,04:15.5,+08:54,4.29
1544,2Pi 2Ori,04:50.6,+08:54,4.36
896,91Lam Cet,02:59.7,+08:54,4.70
2854,4Gam CMi,07:28.2,+08:56,4.32
1030,1Omi Tau,03:24.8,+09:2,3.60
510,110Omi Psc,01:45.4,+09:9,4.26
3249,17Bet Cnc,08:16.5,+09:11,3.52
1311,47 Tau,04:13.9,+09:16,4.84
2828,2Eps CMi,07:25.6,+09:17,4.99
1907,40Phi2Ori,05:36.9,+09:17,4.09
4133,47Rho Leo,10:32.8,+09:18,3.85
6299,27Kap Oph,16:57.7,+09:22,3.20
8795,55 Peg,23:7.0,+09:25,4.52
1876,37Phi1Ori,05:34.8,+09:29,4.41
6771,72 Oph,18:7.3,+09:34,3.73
2124,61Mu Ori,06:2.4,+09:39,4.12
1038,2Xi Tau,03:27.2,+09:44,3.74
8308,8Eps Peg,21:44.2,+09:52,2.39
3852,14Omi Leo,09:41.1,+09:54,3.52
2456,15 Mon,06:41.0,+09:54,4.66
1879,39Lam Ori,05:35.1,+09:56,3.54
3980,31 Leo,10:7.9,+09:60,4.37
8123,7Del Equ,21:14.5,+10:0,4.49
813,87Mu Cet,02:44.9,+10:7,4.27
8097,5Gam Equ,21:10.3,+10:8,4.69
1570,7Pi 1Ori,04:54.9,+10:9,4.65
1458,88 Tau,04:35.7,+10:10,4.25
6281,25Iot Oph,16:54.0,+10:10,4.38
4828,30Rho Vir,12:41.9,+10:14,4.88
4399,78Iot Leo,11:23.9,+10:32,3.94
5788,13Del Ser,15:34.8,+10:32,3.80
5789,13Del Ser,15:34.8,+10:32,3.80
7525,50Gam Aql,19:46.3,+10:37,2.72
8634,42Zet Peg,22:41.5,+10:50,3.40
4932,47Eps Vir,13:2.2,+10:58,2.83
3782,5Xi Leo,09:31.9,+11:18,4.97
7852,2Eps Del,20:33.2,+11:18,4.03
6159,29 Her,16:32.6,+11:29,4.84
3572,65Alp Cnc,08:58.5,+11:51,4.25
3982,32Alp Leo,10:8.4,+11:58,1.35
2864,6 CMi,07:29.8,+12:0,4.54
8665,46Xi Peg,22:46.7,+12:10,4.19
1239,35Lam Tau,04:0.7,+12:29,3.47
1473,90 Tau,04:38.2,+12:31,4.27
6556,55Alp Oph,17:34.9,+12:34,2.08
2010,134 Tau,05:49.5,+12:39,4.91
6355,60 Her,17:5.4,+12:44,4.91
8923,70 Peg,23:29.2,+12:46,4.55
2484,31Xi Gem,06:45.3,+12:54,3.36
1066,5 Tau,03:30.9,+12:56,4.11
2564,38 Gem,06:54.6,+13:11,4.65
2478,30 Gem,06:44.0,+13:14,4.49
1580,9Omi2Ori,04:56.4,+13:31,4.07
5477,30Zet Boo,14:41.1,+13:44,4.83
5478,30Zet Boo,14:41.1,+13:44,4.43
5072,70 Vir,13:28.4,+13:47,4.98
7235,17Zet Aql,19:5.4,+13:52,2.99
6117,24Ome Her,16:25.4,+14:2,4.57
6337,,17:3.1,+14:6,4.98
2199,70Xi Ori,06:11.9,+14:13,4.48
1556,4Omi1Ori,04:52.5,+14:15,4.74
6406,64Alp1Her,17:14.6,+14:23,3.48
4534,94Bet Leo,11:49.1,+14:34,2.14
7882,6Bet Del,20:37.5,+14:36,3.63
7871,4Zet Del,20:35.3,+14:40,4.68
1396,73Pi Tau,04:26.6,+14:43,4.69
2159,67Nu Ori,06:7.6,+14:46,4.42
1444,86Rho Tau,04:33.8,+14:51,4.65
7176,13Eps Aql,18:59.6,+15:4,4.02
7928,11Del Del,20:43.5,+15:4,4.43
39,88Gam Peg,00:13.2,+15:11,2.83
7724,67Rho Aql,20:14.3,+15:12,4.95
8781,54Alp Peg,23:4.8,+15:12,2.49
437,99Eta Psc,01:31.5,+15:21,3.62
1638,11 Ori,05:4.6,+15:24,4.68
5867,28Bet Ser,15:46.2,+15:25,3.67
4359,70The Leo,11:14.2,+15:26,3.34
1676,15 Ori,05:9.7,+15:36,4.82
1394,71 Tau,04:26.3,+15:37,4.49
1346,54Gam Tau,04:19.8,+15:38,3.65
5933,41Gam Ser,15:56.5,+15:40,3.85
5200,5Ups Boo,13:49.5,+15:48,4.07
1412,78The2Tau,04:28.7,+15:52,3.40
7906,9Alp Del,20:39.6,+15:55,3.77
1479,92Sig2Tau,04:39.3,+15:55,4.69
1411,77The1Tau,04:28.6,+15:58,3.84
7948,12Gam2Del,20:46.7,+16:7,4.27
2198,69 Ori,06:12.1,+16:8,4.95
2717,51 Gem,07:13.4,+16:10,5.00
1427,,04:30.6,+16:12,4.78
5370,20 Boo,14:19.8,+16:18,4.86
1407,75 Tau,04:28.4,+16:22,4.97
2421,24Gam Gem,06:37.7,+16:24,1.93
5475,29Pi 1Boo,14:40.7,+16:25,4.94
1457,87Alp Tau,04:35.9,+16:31,0.85
1946,126 Tau,05:41.3,+16:32,4.86
2763,54Lam Gem,07:18.1,+16:32,3.58
6713,93 Her,18:0.1,+16:45,4.67
3975,30Eta Leo,10:7.3,+16:46,3.52
5502,35Omi Boo,14:45.2,+16:58,4.60
6008,7Kap Her,16:8.1,+17:3,5.00
8313,9 Peg,21:44.5,+17:21,4.34
1780,111 Tau,05:24.4,+17:23,4.99
4920,36 Com,12:58.9,+17:25,4.78
1380,64Del2Tau,04:24.1,+17:27,4.80
5185,4Tau Boo,13:47.3,+17:27,4.50
7488,6Bet Sge,19:41.0,+17:29,4.37
1373,61Del1Tau,04:22.9,+17:33,3.76
4697,11 Com,12:20.7,+17:48,4.74
1389,68Del3Tau,04:25.5,+17:56,4.29
7479,5Alp Sge,19:40.1,+18:1,4.37
6452,,17:20.3,+18:3,5.00
5879,35Kap Ser,15:48.7,+18:9,4.09
3461,47Del Cnc,08:44.7,+18:9,3.94
7069,111 Her,18:47.0,+18:11,4.36
5235,8Eta Boo,13:54.7,+18:24,2.68
3003,81 Gem,07:46.1,+18:31,4.88
7536,7Del Sge,19:47.4,+18:32,3.82
1845,119 Tau,05:32.2,+18:36,4.38
1656,104 Tau,05:7.5,+18:39,5.00
5544,37Xi Boo,14:51.4,+19:6,4.55
7546,8Zet Sge,19:49.0,+19:9,5.00
6095,20Gam Her,16:21.9,+19:9,3.75
1409,74Eps Tau,04:28.6,+19:11,3.53
5340,16Alp Boo,14:15.7,+19:11,-0.04
546,5Gam2Ari,01:53.5,+19:18,4.75
545,5Gam1Ari,01:53.5,+19:18,4.83
4054,40 Leo,10:19.7,+19:28,4.79
7635,12Gam Sge,19:58.8,+19:30,3.47
5842,21Iot Ser,15:41.6,+19:40,4.52
951,57Del Ari,03:11.6,+19:44,4.35
7437,9 Vul,19:34.6,+19:46,5.00
8173,1 Peg,21:22.1,+19:48,4.08
4058,41Gam2Leo,10:20.0,+19:50,3.80
4057,41Gam1Leo,10:20.0,+19:51,2.61
2135,62Chi2Ori,06:3.9,+20:8,4.63
4300,60 Leo,11:2.3,+20:11,4.42
45,89Chi Peg,00:14.6,+20:12,4.80
2343,18Nu Gem,06:29.0,+20:13,4.15
4527,93 Leo,11:48.0,+20:13,4.53
2047,54Chi1Ori,05:54.4,+20:17,4.41
4357,68Del Leo,11:14.1,+20:31,2.56
7061,110 Her,18:45.7,+20:33,4.19
2650,43Zet Gem,07:4.1,+20:34,3.79
1329,50Ome2Tau,04:17.3,+20:35,4.94
553,6Bet Ari,01:54.6,+20:48,2.64
6787,102 Her,18:8.8,+20:49,4.36
5899,38Rho Ser,15:51.3,+20:59,4.76
351,84Chi Psc,01:11.5,+21:2,4.66
972,58Zet Ari,03:14.9,+21:3,4.89
1910,123Zet Tau,05:37.6,+21:9,3.00
7891,29 Vul,20:38.5,+21:12,4.82
4894,35 Com,12:53.3,+21:15,4.90
5201,6 Boo,13:49.7,+21:16,4.91
887,48Eps Ari,02:59.2,+21:20,4.63
888,48Eps Ari,02:59.2,+21:20,4.63
7306,1 Vul,19:16.2,+21:23,4.77
3449,43Gam Cnc,08:43.3,+21:28,4.66
6148,27Bet Her,16:30.2,+21:29,2.77
1620,102Iot Tau,05:3.1,+21:35,4.64
6730,95 Her,18:1.5,+21:36,4.96
6895,109 Her,18:23.7,+21:46,3.84
1810,114 Tau,05:27.6,+21:56,4.88
6868,106 Her,18:20.3,+21:58,4.95
2777,55Del Gem,07:20.1,+21:59,3.53
1256,37 Tau,04:4.7,+22:5,4.36
1739,109 Tau,05:19.3,+22:6,4.94
1387,65Kap1Tau,04:25.4,+22:18,4.22
2216,7Eta Gem,06:14.9,+22:30,3.28
2286,13Mu Gem,06:23.0,+22:31,2.88
7565,12 Vul,19:51.1,+22:37,4.95
4789,23 Com,12:34.9,+22:38,4.81
7133,113 Her,18:54.7,+22:39,4.59
5972,44Pi Ser,16:2.3,+22:48,4.83
1392,69Ups Tau,04:26.3,+22:49,4.28
1497,94Tau Tau,04:42.2,+22:57,4.28
3773,4Lam Leo,09:31.7,+22:58,4.31
4362,72 Leo,11:15.2,+23:6,4.63
2134,1 Gem,06:4.1,+23:16,4.16
8905,68Ups Peg,23:25.4,+23:24,4.40
4031,36Zet Leo,10:16.7,+23:25,3.44
271,38Eta And,00:57.2,+23:25,4.42
617,13Alp Ari,02:7.2,+23:28,2.00
8667,47Lam Peg,22:46.5,+23:34,3.95
569,9Lam Ari,01:57.9,+23:36,4.79
8225,2 Peg,21:29.9,+23:38,4.57
8880,62Tau Peg,23:20.6,+23:44,4.60
3873,17Eps Leo,09:45.9,+23:46,2.98
4667,7 Com,12:16.3,+23:57,4.95
1156,23 Tau,03:46.3,+23:57,4.18
1178,27 Tau,03:49.2,+24:3,3.63
7592,13 Vul,19:53.5,+24:5,4.58
1165,25Eta Tau,03:47.5,+24:6,2.87
1142,17 Tau,03:44.9,+24:7,3.70
215,34Zet And,00:47.3,+24:16,4.06
1149,20 Tau,03:45.8,+24:22,3.87
